"id","obj_vesion","date_created","message_type","template","notification_type","language"
"903","0","2011-04-25T00:00:00.0","TEXT","Baby may show signs he wants to eat real food but his belly is not ready to manage.Baby is eating enough,if making 6-8 wet nappies in a day&if baby takes to breast quick,eats well without crying,slipping off or falling asleep.If baby is gaining weight,healthy&seems happy after eating baby is probably doing well.Even if baby looks interested in food U are eating,breastmilk is all he needs until 6 months old.Giving anything else can make him very sick.","321","1"
"904","0","2011-04-25T00:00:00.0","TEXT","Baby may show signs he wants to eat real food but his belly is not ready to manage.Baby is eating enough,if making 6-8 wet nappies in a day&if baby takes to breast quick,eats well without crying,slipping off or falling asleep.If baby is gaining weight,healthy&seems happy after eating baby is probably doing well.Even if baby looks interested in food U are eating,breastmilk is all he needs until 6 months old.Giving anything else can make him very sick.","321","2"
"905","0","2011-04-25T00:00:00.0","TEXT","Baby may show signs he wants to eat real food but his belly is not ready to manage.Baby is eating enough,if making 6-8 wet nappies in a day&if baby takes to breast quick,eats well without crying,slipping off or falling asleep.If baby is gaining weight,healthy&seems happy after eating baby is probably doing well.Even if baby looks interested in food U are eating,breastmilk is all he needs until 6 months old.Giving anything else can make him very sick.","321","3"
"906","0","2011-04-25T00:00:00.0","TEXT","Baby may show signs he wants to eat real food but his belly is not ready to manage.Baby is eating enough,if making 6-8 wet nappies in a day&if baby takes to breast quick,eats well without crying,slipping off or falling asleep.If baby is gaining weight,healthy&seems happy after eating baby is probably doing well.Even if baby looks interested in food U are eating,breastmilk is all he needs until 6 months old.Giving anything else can make him very sick.","322","1"
"907","0","2011-04-25T00:00:00.0","TEXT","Baby may show signs he wants to eat real food but his belly is not ready to manage.Baby is eating enough,if making 6-8 wet nappies in a day&if baby takes to breast quick,eats well without crying,slipping off or falling asleep.If baby is gaining weight,healthy&seems happy after eating baby is probably doing well.Even if baby looks interested in food U are eating,breastmilk is all he needs until 6 months old.Giving anything else can make him very sick.","322","2"
"908","0","2011-04-25T00:00:00.0","TEXT","Baby may show signs he wants to eat real food but his belly is not ready to manage.Baby is eating enough,if making 6-8 wet nappies in a day&if baby takes to breast quick,eats well without crying,slipping off or falling asleep.If baby is gaining weight,healthy&seems happy after eating baby is probably doing well.Even if baby looks interested in food U are eating,breastmilk is all he needs until 6 months old.Giving anything else can make him very sick.","322","3"
"909","0","2011-04-25T00:00:00.0","TEXT","Baby may have 1st tooth now,but if not they are coming.Teeth come first,bottom front,then top two front,then rest.Teething pain can make baby a bit difficult.Signs of teething are red,swollen gums,rubbing one ear,not sleeping or feeding well,&wanting to bite or suck on anything that comes close to her mouth.Teething does not cause sickness.Fever or diarrhoea in baby is dangerous so even if U think it is teeth coming,take baby to clinic to be sure.  ","323","1"
"910","0","2011-04-25T00:00:00.0","TEXT","Baby may have 1st tooth now,but if not they are coming.Teeth come first,bottom front,then top two front,then rest.Teething pain can make baby a bit difficult.Signs of teething are red,swollen gums,rubbing one ear,not sleeping or feeding well,&wanting to bite or suck on anything that comes close to her mouth.Teething does not cause sickness.Fever or diarrhoea in baby is dangerous so even if U think it is teeth coming,take baby to clinic to be sure.  ","323","2"
"911","0","2011-04-25T00:00:00.0","TEXT","Baby may have 1st tooth now,but if not they are coming.Teeth come first,bottom front,then top two front,then rest.Teething pain can make baby a bit difficult.Signs of teething are red,swollen gums,rubbing one ear,not sleeping or feeding well,&wanting to bite or suck on anything that comes close to her mouth.Teething does not cause sickness.Fever or diarrhoea in baby is dangerous so even if U think it is teeth coming,take baby to clinic to be sure.  ","323","3"
"912","0","2011-04-25T00:00:00.0","TEXT","Baby may have 1st tooth now,but if not they are coming.Teeth come first,bottom front,then top two front,then rest.Teething pain can make baby a bit difficult.Signs of teething are red,swollen gums,rubbing one ear,not sleeping or feeding well,&wanting to bite or suck on anything that comes close to her mouth.Teething does not cause sickness.Fever or diarrhoea in baby is dangerous so even if U think it is teeth coming,take baby to clinic to be sure.  ","324","1"
"913","0","2011-04-25T00:00:00.0","TEXT","Baby may have 1st tooth now,but if not they are coming.Teeth come first,bottom front,then top two front,then rest.Teething pain can make baby a bit difficult.Signs of teething are red,swollen gums,rubbing one ear,not sleeping or feeding well,&wanting to bite or suck on anything that comes close to her mouth.Teething does not cause sickness.Fever or diarrhoea in baby is dangerous so even if U think it is teeth coming,take baby to clinic to be sure.  ","324","2"
"914","0","2011-04-25T00:00:00.0","TEXT","Baby may have 1st tooth now,but if not they are coming.Teeth come first,bottom front,then top two front,then rest.Teething pain can make baby a bit difficult.Signs of teething are red,swollen gums,rubbing one ear,not sleeping or feeding well,&wanting to bite or suck on anything that comes close to her mouth.Teething does not cause sickness.Fever or diarrhoea in baby is dangerous so even if U think it is teeth coming,take baby to clinic to be sure.  ","324","3"
"915","0","2011-04-25T00:00:00.0","TEXT","Baby may have 1st tooth now,but if not they are coming.Teeth come first,bottom front,then top two front,then rest.Teething pain can make baby a bit difficult.Signs of teething are red,swollen gums,rubbing one ear,not sleeping or feeding well,&wanting to bite or suck on anything that comes close to her mouth.Teething does not cause sickness.Fever or diarrhoea in baby is dangerous so even if U think it is teeth coming,take baby to clinic to be sure.  ","325","1"
"916","0","2011-04-25T00:00:00.0","TEXT","Baby may have 1st tooth now,but if not they are coming.Teeth come first,bottom front,then top two front,then rest.Teething pain can make baby a bit difficult.Signs of teething are red,swollen gums,rubbing one ear,not sleeping or feeding well,&wanting to bite or suck on anything that comes close to her mouth.Teething does not cause sickness.Fever or diarrhoea in baby is dangerous so even if U think it is teeth coming,take baby to clinic to be sure.  ","325","2"
"917","0","2011-04-25T00:00:00.0","TEXT","Baby may have 1st tooth now,but if not they are coming.Teeth come first,bottom front,then top two front,then rest.Teething pain can make baby a bit difficult.Signs of teething are red,swollen gums,rubbing one ear,not sleeping or feeding well,&wanting to bite or suck on anything that comes close to her mouth.Teething does not cause sickness.Fever or diarrhoea in baby is dangerous so even if U think it is teeth coming,take baby to clinic to be sure.  ","325","3"
"918","0","2011-04-25T00:00:00.0","TEXT","Rashes can be from nappies,heat or disease.Be sure baby received immunizations to prevent diseases.Reason for nappy rash is wetness.Best way to keep baby from nappy rash is dry clean buttocks.5 steps to help.Change baby's nappy as soon as possible after it becomes wet.Clean baby's genital area well after each bowel movement&allow it to dry b4 putting nappy back.?Don't fasten nappies to tight.?A small amount of shea butter works to protect&help heal rash. ","326","1"
"919","0","2011-04-25T00:00:00.0","TEXT","Rashes can be from nappies,heat or disease.Be sure baby received immunizations to prevent diseases.Reason for nappy rash is wetness.Best way to keep baby from nappy rash is dry clean buttocks.5 steps to help.Change baby's nappy as soon as possible after it becomes wet.Clean baby's genital area well after each bowel movement&allow it to dry b4 putting nappy back.?Don't fasten nappies to tight.?A small amount of shea butter works to protect&help heal rash. ","326","2"
